,Country,Year,C_M2,C_cpi,IV_fdi_outflow,IV_lending,C_gdp,IV_trade_balance,C_REER,DV_VA,DV_nfc_ls,DV_hh_ls,IV_gov_exp,IV_gini,DV_VAplus,DV_nfc_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_REERplus,C_cpiplus,C_gdpplus,C_m2plus
439,Australia,1990,54.1766227977863,7.333022,0.203708024758889,-3.316742,563994.6835,-3259469531.92838,97.017841,5.6990025,75.690567696771,45.1773191841941,36.0985986,0.3914027526,-0.01679434935277535,0.016631600900850696,0.010824622290538377,,-0.00615634268645493,0.05588568452337461,0.5872412438794696,0.047703822573547106,-0.5741606649959914,-0.7984331384261569,1.0162567290109998,-0.004411671195425515,,-0.7190279501356718,-0.4200445614514571,-0.039792858717914936,,0.31013270146819893,-0.013446920097204607,-0.02666360318151162,-0.003960461841361562,0.026158954519336586
440,Australia,1991,53.4121314038381,3.176675,-0.360288215215045,-5.8016301,566325.6142,956062277.31036,94.94736,6.1931018,72.8939042142367,47.0420942458766,38.09328099,0.40034162,0.08669926008981399,-0.03694863927746184,0.041276797635547036,-0.01679434935277535,0.016631600900850696,0.010824622290538377,0.7491954755600525,0.0552565048882534,-1.2933183660547152,-2.7686500845584554,0.5872412438794696,0.047703822573547106,-0.5741606649959914,-0.7984331384261569,1.0162567290109998,-0.004411671195425515,,-0.7190279501356718,-0.02134123970043822,-0.5667986540883145,0.004132894809459442,-0.01411109357631346
441,Australia,1992,56.2724545497586,1.012231,1.1805460330474,-6.1808865,589145.2663,-595971586.920513,85.887848,6.8004549,70.4304848194289,46.990404591344,38.03913275,0.4033629659,0.09806929057746161,-0.03379458709699179,-0.0010987957777225388,0.08669926008981399,-0.03694863927746184,0.041276797635547036,0.06537066194551078,-0.0014214643263259497,-1.6233606335741315,-4.2766712403922735,0.7491954755600525,0.0552565048882534,-1.2933183660547152,-2.7686500845584554,0.5872412438794696,0.047703822573547106,-0.5741606649959914,-0.7984331384261569,-0.09541615480409349,-0.681355190568755,0.040294225667746764,0.05355193793511415
442,Australia,1993,56.6838307133675,1.753653,0.817151266167194,-4.4218717,612597.9927,-1312259379.40025,79.184256,7.3244967,63.8463488005642,48.1751165276416,37.94717343,0.4078438643,0.07705981551322405,-0.09348417855911739,0.02521178412062075,0.09806929057746161,-0.03379458709699179,-0.0010987957777225388,-0.28458940315438574,-0.0024174925491696753,1.2018824524520006,-0.3078192266185146,0.06537066194551078,-0.0014214643263259497,-1.6233606335741315,-4.2766712403922735,0.7491954755600525,0.0552565048882534,-1.2933183660547152,-2.7686500845584554,-0.07805052933681611,0.7324632420860453,0.039808053703443536,0.007310435752276412
443,Australia,1994,59.3358936097579,1.969635,0.567272112554044,-4.1525213,636086.9363,-4713416475.31885,82.697299,7.8440522,60.326769308671,51.5133781172891,37.74515334,0.4118423687,0.07093395236289757,-0.05512577552221909,0.06929431271291464,0.07705981551322405,-0.09348417855911739,0.02521178412062075,-0.06091321012321538,-0.005323719047814146,2.5918329480510565,-0.3057930201652814,-0.28458940315438574,-0.0024174925491696753,1.2018824524520006,-0.3078192266185146,0.06537066194551078,-0.0014214643263259497,-1.6233606335741315,-4.2766712403922735,0.04436542284365208,0.12316119551587468,0.038343161224661415,0.046786938409315804
444,Australia,1995,60.6394162772688,4.627767,1.10170723796691,-2.9050472,660758.7293,-5240428241.26407,80.949591,7.9793668,59.1334717801793,54.2254722586642,36.87675215,0.407590217,0.017250599122734078,-0.019780564120482125,0.052648345740402114,0.07093395236289757,-0.05512577552221909,0.06929431271291464,-0.300413654711416,-0.023006958858469484,0.1118109907547622,0.9421142227610393,-0.06091321012321538,-0.005323719047814146,2.5918329480510565,-0.3057930201652814,-0.28458940315438574,-0.0024174925491696753,1.2018824524520006,-0.3078192266185146,-0.021133797852333713,1.3495556283270762,0.03878682549827439,0.021968535202047335
445,Australia,1996,62.8960669561542,2.615385,1.25065237305084,-1.1287775,686967.5749,-533267382.687569,88.58348,8.0219543,58.5241147035826,56.6412250428392,36.05107526,0.4027717642,0.005337202946980701,-0.010304774237878456,0.04455014744088315,0.017250599122734078,-0.019780564120482125,0.052648345740402114,-0.6114426299166499,-0.0223901738049348,-0.8982397319195163,0.13519484119827818,-0.300413654711416,-0.023006958858469484,0.1118109907547622,0.9421142227610393,-0.06091321012321538,-0.005323719047814146,2.5918329480510565,-0.3057930201652814,0.09430423187684789,-0.43484946411519865,0.03966477389979439,0.037214254645312694
446,Australia,1997,64.1282460187541,0.2248875,1.39958334366763,0.17344078,718407.6142,1646368836.22286,87.653175,8.2500748,60.404522200114,60.0249329468085,34.80287438,0.4123984702,0.028437023132879213,0.03213047315718387,0.059739313572581,0.005337202946980701,-0.010304774237878456,0.04455014744088315,-1.1536536474194428,-0.03462312485821817,-4.087323338482593,0.11908262745585163,-0.6114426299166499,-0.0223901738049348,-0.8982397319195163,0.13519484119827818,-0.300413654711416,-0.023006958858469484,0.1118109907547622,0.9421142227610393,-0.010502014596852516,-0.914013615586233,0.045766409432900224,0.019590717229725385
447,Australia,1998,65.6556224568396,0.8601346,1.16988158761111,0.72419014,754857.1987,-6467569673.68318,80.283173,8.3931387,61.9928725576934,63.6290422602757,34.99671775,0.4141577113,0.01734092156352318,0.026295222604648005,0.060043537519000934,0.028437023132879213,0.03213047315718387,0.059739313572581,3.175431752555541,0.005569751736120843,-4.9283844126454905,-0.16412152737870045,-1.1536536474194428,-0.03462312485821817,-4.087323338482593,0.11908262745585163,-0.6114426299166499,-0.0223901738049348,-0.8982397319195163,0.13519484119827818,-0.08408140378257833,2.8247328108498695,0.050736634439195516,0.02381753022901667
448,Australia,1999,69.5504861958813,1.483129,0.0801230932552146,2.0014853,784546.5048,-10082425326.5389,80.697684,8.5164014,62.2424853286109,68.2636422724404,34.53296417,0.426297114,0.014686126895531837,0.004026475312709499,0.07283780876673873,0.01734092156352318,0.026295222604648005,0.060043537519000934,1.763756628887546,-0.013251344977915913,0.5589202490643006,-0.9315117922158042,3.175431752555541,0.005569751736120843,-4.9283844126454905,-0.16412152737870045,-1.1536536474194428,-0.03462312485821817,-4.087323338482593,0.11908262745585163,0.0051631118266837195,0.724298731849643,0.03933102333942151,0.05932262300311142
449,Australia,2000,67.6753587261158,4.457435,0.986222604604528,-1.2340689,799694.6569,-4278715479.84174,77.13091,8.5309683,68.0546619806871,71.1171801257278,35.6330148,0.4305102242,0.0017104524922932907,0.09337957219077375,0.04180172282485173,0.014686126895531837,0.004026475312709499,0.07283780876673873,-1.616576549425569,0.031855088505713836,-0.5756263655551874,11.308843362588753,1.763756628887546,-0.013251344977915913,0.5589202490643006,-0.9315117922158042,3.175431752555541,0.005569751736120843,-4.9283844126454905,-0.16412152737870045,-0.04419921146683703,2.005426365474615,0.01930816338779251,-0.02696066659382379
450,Australia,2001,70.3976201376892,4.407135,3.53638342863248,-0.75796848,831693.8878,2098010276.45844,74.236582,8.2550326,65.517909455159,75.2833304936161,35.12228657,0.4160103365,-0.03234517938602588,-0.03727522041396658,0.05858148988082745,0.0017104524922932907,0.09337957219077375,0.04180172282485173,-0.3857972759867784,-0.014333006423020933,-1.4903364774645032,2.5857862232336055,-1.616576549425569,0.031855088505713836,-0.5756263655551874,11.308843362588753,1.763756628887546,-0.013251344977915913,0.5589202490643006,-0.9315117922158042,-0.037524878158445185,-0.011284516768051533,0.04001431124229904,0.04022529710689038
451,Australia,2002,70.4369007225626,2.981575,1.76722901274121,0.71276968,856527.9334,-4719220380.96605,78.183169,8.1161189,65.0143609106394,81.3424792019922,34.46217925,0.4243664978,-0.016827759105397133,-0.007685662572372465,0.08048459956072085,-0.03234517938602588,-0.03727522041396658,0.05858148988082745,-1.9403684965897263,-0.018794542851997553,-3.2493790587777105,-0.500272227713555,-0.3857972759867784,-0.014333006423020933,-1.4903364774645032,2.5857862232336055,-1.616576549425569,0.031855088505713836,-0.5756263655551874,11.308843362588753,0.053162294029108326,-0.32346637895140495,0.02985959854254916,0.0005579817158103406
452,Australia,2003,74.795376632958,2.732596,3.98677573440923,0.81053239,891264.4505,-14416671532.8361,88.149982,7.9737935,62.745529028705,89.7465966512401,34.65354482,0.4232962254,-0.017536140334267425,-0.034897395746961934,0.1033176949079524,-0.016827759105397133,-0.007685662572372465,0.08048459956072085,0.1371589066470953,0.00555291551969983,2.0548841480221207,1.2559474214523019,-1.9403684965897263,-0.018794542851997553,-3.2493790587777105,-0.500272227713555,-0.3857972759867784,-0.014333006423020933,-1.4903364774645032,2.5857862232336055,0.12748028926788568,-0.08350586518870051,0.0405550312435381,0.06187773547224351
453,Australia,2004,77.5209824973549,2.343255,1.5975838287627,0.942354,919822.3352,-19188702454.739,95.398364,8.0434744,63.5499024468506,95.7849634638492,34.69910496,0.4262616131,0.008738738970353266,0.012819613295117938,0.06728240443561884,-0.017536140334267425,-0.034897395746961934,0.1033176949079524,0.1626358324804269,0.0013147324533939742,0.331007813491061,-0.5992792333478387,0.1371589066470953,0.00555291551969983,2.0548841480221207,1.2559474214523019,-1.9403684965897263,-0.018794542851997553,-3.2493790587777105,-0.500272227713555,0.08222783301305725,-0.1424802641883396,0.0320419878566669,0.036440833472531464
454,Australia,2005,78.5180686595318,2.691832,-4.71777158506662,1.6637396,945527.0392,-14812982446.7778,98.263772,8.1924667,69.9645584473542,100.622385704374,33.93445819,0.4337088776,0.01852337591824771,0.10093888036835974,0.05050293976831255,0.008738738970353266,0.012819613295117938,0.06728240443561884,0.7655144457390746,-0.022036498373126934,-0.22803626343586014,-3.953066687411608,0.1626358324804269,0.0013147324533939742,0.331007813491061,-0.5992792333478387,0.1371589066470953,0.00555291551969983,2.0548841480221207,1.2559474214523019,0.030036238357295186,0.14875760427268903,0.027945292276916778,0.012862145577307915
455,Australia,2006,83.6305363143111,3.555288,3.22798695011286,1.6552656,981875.9403,-12281113878.1749,97.761646,8.4718377,74.5626107276464,105.062634355974,33.74199093,0.4468754193,0.034100962534275414,0.06571973556800303,0.04412784114108903,0.01852337591824771,0.10093888036835974,0.05050293976831255,-0.005093345136462535,-0.00567173517026176,-0.17092226887460094,-1.6842185747886895,0.7655144457390746,-0.022036498373126934,-0.22803626343586014,-3.953066687411608,0.1626358324804269,0.0013147324533939742,0.331007813491061,-0.5992792333478387,-0.005109980919519419,0.3207689038543269,0.038443005427697186,0.06511198940651308
456,Australia,2007,90.6741369796671,2.327611,1.6903983337957,0.7201993,1017792.4095,-22837087760.9373,103.49812,8.4078421,80.2411461074719,107.958352315701,33.61192389,0.4357422388,-0.007553921860424695,0.07615794731983572,0.027561825167220944,0.034100962534275414,0.06571973556800303,0.04412784114108903,-0.5649040854833206,-0.0038547529773756972,0.8595290286756243,-0.47633049330122024,-0.005093345136462535,-0.00567173517026176,-0.17092226887460094,-1.6842185747886895,0.7655144457390746,-0.022036498373126934,-0.22803626343586014,-3.953066687411608,0.05867816505462686,-0.3453101408380981,0.03657943710182576,0.08422283266107278
457,Australia,2008,97.9178489092366,4.350298,3.02540881086903,-3.7453626,1037506.0856,-13745224203.5556,101.07871,8.6811067,83.470034459541,105.644623525666,36.07610024,0.4184244664,0.03250115746108051,0.040239808486090656,-0.021431679350468413,-0.007553921860424695,0.07615794731983572,0.027561825167220944,-6.200452985722147,0.07331256485241333,-0.3981183438342466,0.7897608808425849,-0.5649040854833206,-0.0038547529773756972,0.8595290286756243,-0.47633049330122024,-0.005093345136462535,-0.00567173517026176,-0.17092226887460094,-1.6842185747886895,-0.023376366643181545,0.8689970102392539,0.019369053960310634,0.07988729940924433
458,Australia,2009,94.4157901952323,1.771117,1.23558742160551,-5.5594366,1058956.7324,-10035658715.9986,98.258007,8.6195338,76.6076437490445,110.619293071639,36.96823143,0.4268907502,-0.0070927477483949675,-0.08221382385822285,0.047088714786932995,0.03250115746108051,0.040239808486090656,-0.021431679350468413,0.484352035768179,0.024729147110275296,-0.26988031861986017,-0.5915965415428948,-6.200452985722147,0.07331256485241333,-0.3981183438342466,0.7897608808425849,-0.5649040854833206,-0.0038547529773756972,0.8595290286756243,-0.47633049330122024,-0.027906005132040113,-0.5928745570993068,0.02067520094361175,-0.035765274186634444
459,Australia,2010,100.699225270778,2.91834,1.57647449066775,-4.4614583,1085035.9208,6185600683.81689,111.69313,8.4211075,69.8183284691211,109.708345607113,37.1573,0.4305502286,-0.023020537375234795,-0.08862451509622471,-0.008234978178138008,-0.0070927477483949675,-0.08221382385822285,0.047088714786932995,-0.1974981241804249,0.00511435258562476,-1.6163621999177749,0.27589069223389684,0.484352035768179,0.024729147110275296,-0.26988031861986017,-0.5915965415428948,-6.200452985722147,0.07331256485241333,-0.3981183438342466,0.7897608808425849,0.13673311122624332,0.6477398161725059,0.024627246422896265,0.06655068037404388
460,Australia,2011,99.8651676909465,3.30385,0.590744997130012,-4.615201,1127362.0873,12563182828.9075,119.22841,8.342829,68.308034667263,107.413222757346,36.3671,0.4219064559,-0.009295511308934135,-0.021631766829337096,-0.020920221128721384,-0.023020537375234795,-0.08862451509622471,-0.008234978178138008,0.03446018984420407,-0.021266346047748352,1.0310368339450027,-0.6252746234543959,-0.1974981241804249,0.00511435258562476,-1.6163621999177749,0.27589069223389684,0.484352035768179,0.024729147110275296,-0.26988031861986017,-0.5915965415428948,0.06746413141076801,0.13209907001925747,0.039009000244704106,-0.008282661337152608
461,Australia,2012,101.280848891726,1.76278,0.372773823706826,-2.8858164,1156850.7508,-21442502738.5033,120.77348,8.5262909,70.0674380409698,108.021205752037,,0.4355398012,0.021990370412722005,0.02575690227770533,0.005660224868817787,-0.009295511308934135,-0.021631766829337096,-0.020920221128721384,-0.3747149040746004,0.0,-2.7067731187645183,-0.36897675728469126,0.03446018984420407,-0.021266346047748352,1.0310368339450027,-0.6252746234543959,-0.1974981241804249,0.00511435258562476,-1.6163621999177749,0.27589069223389684,0.01295890803207067,-0.4664467212494514,0.02615722475697635,0.01417592573579407
462,Australia,2013,105.521229915263,2.449889,-0.0488334737586908,-2.8441756,1186566.8576,-7420878112.38971,114.5954,8.5975334,73.9196490473879,110.616916063876,,0.4494545602,0.008355626243059522,0.05497861937189197,0.024029636530788823,0.021990370412722005,0.02575690227770533,0.005660224868817787,-0.01442946959480862,0.0,-0.6539173527041511,-1.1310002759128728,-0.3747149040746004,0.0,-2.7067731187645183,-0.36897675728469126,0.03446018984420407,-0.021266346047748352,1.0310368339450027,-0.6252746234543959,-0.05115427658456151,0.38978715438114797,0.025687070505378662,0.041867550182860036
463,Australia,2014,108.546130450336,2.487923,1.53772603692619,-2.3298563,1214285.955,-9083612608.35027,109.34045,9.1332667,76.2758168776899,114.171930635151,,0.4470786388,0.062312441845238986,0.031874716136591985,0.03213807343193453,0.008355626243059522,0.05497861937189197,0.024029636530788823,-0.1808324704002101,0.0,0.22406169064877912,-32.489179830311045,-0.01442946959480862,0.0,-0.6539173527041511,-1.1310002759128728,-0.3747149040746004,0.0,-2.7067731187645183,-0.36897675728469126,-0.045856552706304066,0.01552478500046317,0.023360754788032567,0.028666274431240923
464,Australia,2015,113.195474716442,1.508367,0.610996956540704,-2.4297721,1248853.7005,-27769803392.14,100.0,9.4940124,81.8175669376406,119.591412434336,,0.4499253019,0.039497992541923876,0.07265408994356659,0.04746772493935958,0.062312441845238986,0.031874716136591985,0.03213807343193453,0.04288496247601192,0.0,2.057132067324417,-0.6026620204974578,-0.1808324704002101,0.0,0.22406169064877912,-32.489179830311045,-0.01442946959480862,0.0,-0.6539173527041511,-1.1310002759128728,-0.08542538465865102,-0.3937244038501191,0.02846754947437402,0.042832888163003346
465,Australia,2016,118.11572220906,1.276991,-0.250243606833189,-1.8447593,1278109.1261,-10243172115.2462,101.00248,9.3098401,80.0183074955111,121.742615390032,,0.4479504336,-0.019398784438073857,-0.021991114004903944,0.0179879383636945,0.039497992541923876,0.07265408994356659,0.04746772493935958,-0.24076858895531816,0.0,-0.6311399122780451,-1.4095660447312197,0.04288496247601192,0.0,2.057132067324417,-0.6026620204974578,-0.1808324704002101,0.0,0.22406169064877912,-32.489179830311045,0.010024800000000056,-0.15339502919382353,0.023425822887250147,0.043466821486842555
466,Australia,2017,116.252814910711,1.948647,0.62648200901263,-0.84073227,1314342.8569,7139306053.01467,104.0083,9.48012,74.5072659132956,120.942539514382,,0.4536164994,0.018290314137618724,-0.06887225879558445,-0.006571863706778092,-0.019398784438073857,-0.021991114004903944,0.0179879383636945,-0.5442590965661482,0.0,-1.696981947846834,-3.503488568362265,-0.24076858895531816,0.0,-0.6311399122780451,-1.4095660447312197,0.04288496247601192,0.0,2.057132067324417,-0.6026620204974578,0.029759863322167845,0.5259676849719379,0.028349481323682424,-0.01577188255304174
467,Australia,2018,113.463343846349,1.911401,0.0445671490699692,,,17286692224.2978,99.670784,,75.3477161371898,120.141141141141,,0.4540855307,0.0,0.011280110920621311,-0.006626273736758281,0.018290314137618724,-0.06887225879558445,-0.006571863706778092,0.0,0.0,1.4213406871664023,-0.9288612467256491,-0.5442590965661482,0.0,-1.696981947846834,-3.503488568362265,-0.24076858895531816,0.0,-0.6311399122780451,-1.4095660447312197,-0.04170355635079126,-0.019113774839670916,0.0,-0.023994868997404217
1121,Brazil,1960,24.6286805201172,,,,,,,,,,13.7056,,0.0,0.0,0.0,0.0,0.011280110920621311,-0.006626273736758281,0.0,-0.6231318966868405,0.0,0.0,0.0,0.0,1.4213406871664023,-0.9288612467256491,-0.5442590965661482,0.0,-1.696981947846834,-3.503488568362265,0.0,0.0,0.0,-0.7829371170880604
1122,Brazil,1961,24.7829458972391,,,,,,,,,,12.001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1243725192621995,0.0,0.0,0.0,-0.6231318966868405,0.0,0.0,0.0,0.0,1.4213406871664023,-0.9288612467256491,0.0,0.0,0.0,0.00626364766053511
1123,Brazil,1962,21.485927782533,,,,,,,,,,23.0509,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9207482709774186,0.0,0.0,0.0,-0.1243725192621995,0.0,0.0,0.0,-0.6231318966868405,0.0,0.0,0.0,0.0,0.0,-0.13303576291442398
1124,Brazil,1963,20.623340777506,,,,,,,,,,22.7696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012203428065715394,0.0,0.0,0.0,0.9207482709774186,0.0,0.0,0.0,-0.1243725192621995,0.0,0.0,0.0,0.0,0.0,-0.040146602639530404
1125,Brazil,1964,18.3532559912749,,,,,,,,,,25.394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11525894174689055,0.0,0.0,0.0,-0.012203428065715394,0.0,0.0,0.0,0.9207482709774186,0.0,0.0,0.0,0.0,0.0,-0.11007357201346823
1126,Brazil,1965,20.4305300660788,,,,,,,,,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44868866661416074,0.0,0.0,0.0,0.11525894174689055,0.0,0.0,0.0,-0.012203428065715394,0.0,0.0,0.0,0.0,0.0,0.1131828638902781
1127,Brazil,1966,17.0374959950192,,,,,,,,,,14.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714293,0.0,0.0,0.0,-0.44868866661416074,0.0,0.0,0.0,0.11525894174689055,0.0,0.0,0.0,0.0,0.0,-0.16607665391379733
1128,Brazil,1967,19.0619398217162,,,,,,,,,,13.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07534246575342463,0.0,0.0,0.0,0.04285714285714293,0.0,0.0,0.0,-0.44868866661416074,0.0,0.0,0.0,0.0,0.0,0.11882284974792268
1129,Brazil,1968,19.3832709417993,,,,,,,,,,14.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,-0.07534246575342463,0.0,0.0,0.0,0.04285714285714293,0.0,0.0,0.0,0.0,0.0,0.0168572098689046
1130,Brazil,1969,19.2010226199196,,,,,,,,,,11.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22222222222222232,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,-0.07534246575342463,0.0,0.0,0.0,0.0,0.0,-0.00940235125572586
1131,Brazil,1970,19.4081767571664,,0.925400918291788,,,,2458.322,,,,11.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857143016,0.0,19.764193752643546,0.0,-0.22222222222222232,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,23.664419214360752,0.0,0.0,0.010788703359575047
1132,Brazil,1971,19.995020978303,,0.912518966998123,,,,1991.8955,,,,11.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368407,0.0,-0.013920400378945041,0.0,0.017857142857143016,0.0,19.764193752643546,0.0,-0.22222222222222232,0.0,0.0,-0.18973368826378323,0.0,0.0,0.030236957777082685
1133,Brazil,1972,18.7212779701487,,0.785629974840118,,,,1601.5481,,,,12.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307687,0.0,-0.13905353942989984,0.0,0.02631578947368407,0.0,-0.013920400378945041,0.0,0.017857142857143016,0.0,19.764193752643546,-0.19596781056034318,0.0,0.0,-0.0637030093409986
1134,Brazil,1973,19.1584898542693,,1.48929620733984,,,,1329.4629,,,,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12698412698412698,0.0,0.8956713147852124,0.0,0.07692307692307687,0.0,-0.13905353942989984,0.0,0.02631578947368407,0.0,-0.013920400378945041,-0.16988887189838386,0.0,0.0,0.023353741385483184
1135,Brazil,1974,17.6589180737179,,1.1488927803061,,,,1080.5229,,,,10.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454545454545414,0.0,-0.22856663795697418,0.0,-0.12698412698412698,0.0,0.8956713147852124,0.0,0.07692307692307687,0.0,-0.13905353942989984,-0.18724854977149052,0.0,0.0,-0.07827191975766468
1136,Brazil,1975,17.9124353749285,,0.0905347703684657,,,-4994000000.0,816.05997,,,,10.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761898,-1.2888927468136757,-0.9211982424118423,0.0,-0.045454545454545414,0.0,-0.22856663795697418,0.0,-0.12698412698412698,0.0,0.8956713147852124,-0.24475458132354244,0.0,0.0,0.014356332599329225
1137,Brazil,1976,15.3494204326063,,0.119860081665481,,,-3971000000.0,606.51698,,,,10.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009345794392523366,-0.2048458149779736,0.3239121409118815,0.0,0.01904761904761898,-1.2888927468136757,-0.9211982424118423,0.0,-0.045454545454545414,0.0,-0.22856663795697418,-0.25677400890035085,0.0,0.0,-0.14308578865326016
1138,Brazil,1977,14.535030978461,,0.0828738920592935,,,-1686000000.0,416.93063,,,,10.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01886792452830177,-0.5754218081087887,-0.30857804443528336,0.0,-0.009345794392523366,-0.2048458149779736,0.3239121409118815,0.0,0.01904761904761898,-1.2888927468136757,-0.9211982424118423,-0.3125820978664109,0.0,0.0,-0.053056690819108576
1139,Brazil,1978,14.531204749755,,0.0617527137679136,,,-2882000000.0,280.77192,,,,10.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019230769230769384,0.7093712930011862,-0.25485925381986896,0.0,-0.01886792452830177,-0.5754218081087887,-0.30857804443528336,0.0,-0.009345794392523366,-0.2048458149779736,0.3239121409118815,-0.326574015442329,0.0,0.0,-0.00026324186798565297
1140,Brazil,1979,15.0518985640718,,0.0871229254308326,,,-5041000000.0,172.57921,,,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11764705882352933,0.7491325468424705,0.4108355749071748,0.0,-0.019230769230769384,0.7093712930011862,-0.25485925381986896,0.0,-0.01886792452830177,-0.5754218081087887,-0.30857804443528336,-0.3853402078099549,0.0,0.0,0.03583280418133117
1141,Brazil,1980,11.8872708481539,,0.156153867121857,,,-5957000000.0,110.24623,,,,6.8,0.6505673216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24444444444444446,0.18170997817893264,0.7923395747980073,0.0,-0.11764705882352933,0.7491325468424705,0.4108355749071748,0.0,-0.019230769230769384,0.7093712930011862,-0.25485925381986896,-0.36118475684295925,0.0,0.0,-0.21024774399368618
1142,Brazil,1981,11.2873000576864,101.7251,0.078539666383744,,,-1688000000.0,128.07037,,,,7.8,0.6505672651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1470588235294117,-0.7166358905489341,-0.4970366867542614,0.0,-0.24444444444444446,0.18170997817893264,0.7923395747980073,0.0,-0.11764705882352933,0.7491325468424705,0.4108355749071748,0.16167573258514145,52.220177241719554,0.0,-0.050471701884430065
1143,Brazil,1982,10.0828954965271,100.5434,0.133483713547386,,,-2810000000.0,136.98045,,,,8.1,0.650567237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153846153855,0.6646919431279621,0.6995706716550838,0.0,0.1470588235294117,-0.7166358905489341,-0.4970366867542614,0.0,-0.24444444444444446,0.18170997817893264,0.7923395747980073,0.06957175184236597,-0.011616601998916565,0.0,-0.10670439830640699
1144,Brazil,1983,10.248344482576,135.0275,0.0919802492082211,,,4062000000.0,103.91211,,,,9.7,0.6505673598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19753086419753085,-2.4455516014234875,-0.31092530493940296,0.0,0.03846153846153855,0.6646919431279621,0.6995706716550838,0.0,0.1470588235294117,-0.7166358905489341,-0.4970366867542614,-0.24140919379371284,0.3429772615606792,0.0,0.01640887640915123
1145,Brazil,1984,11.5200619185804,192.122,0.0200933947978074,,,11337000000.0,91.85296,,,,10.0,0.6505672651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546504,1.790989660265879,-0.7815466366880481,0.0,0.19753086419753085,-2.4455516014234875,-0.31092530493940296,0.0,0.03846153846153855,0.6646919431279621,0.6995706716550838,-0.11605144001021639,0.4228360889448446,0.0,0.12409003602157842
1146,Brazil,1985,13.5914459950642,225.99,0.0363321908018852,,,10762000000.0,87.709362,,,,11.1,0.6505672382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10999999999999988,-0.05071888506659605,0.808165875775744,0.0,0.030927835051546504,1.790989660265879,-0.7815466366880481,0.0,0.19753086419753085,-2.4455516014234875,-0.31092530493940296,-0.04511120817445624,0.17628381965625994,0.0,0.1798066790893651
1147,Brazil,1986,19.9722759990767,147.1427,0.0533309017963252,,,5731000000.0,82.91369,,,,11.7,0.6505673182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054054054054053946,-0.4674781639100539,0.46786914356835263,0.0,0.10999999999999988,-0.05071888506659605,0.808165875775744,0.0,0.030927835051546504,1.790989660265879,-0.7815466366880481,-0.054676854222243665,-0.3488972963405461,0.0,0.4694739622502071
1148,Brazil,1987,19.8846585646936,228.3363,0.0469253503282567,,,8794000000.0,86.020629,,,,,0.6505673395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534461699528878,-0.12010956597981026,0.0,0.054054054054053946,-0.4674781639100539,0.46786914356835263,0.0,0.10999999999999988,-0.05071888506659605,0.808165875775744,0.03747196633028871,0.5518017543513882,0.0,-0.004386952913486342
